word	en_google_translation
Zoo	zoo
Meute	pack
kg	kg
Genüge	enough
Bart	beard
Horizont	horizon
Würstchen	hot dog
Strafanzeige	complaint
Aufsatz	essay
Fundstück	found object
Zuchthaus	penitentiary
Bezeichnung	designation
Schande	shame
Würfel	dice
Korridor	corridor
Rückseite	back
Anhäufung	accumulation
Ironie	irony
Versehen	mistake
Sessel	armchair
Parkhaus	parking garage
Pizza	pizza
Hafen	harbor
Paket	package
Imbiß	snack
Gurt	belt
Wissenschaftler	scientist
Meßgerät	measuring device
Eingangshalle	entrance hall
Professor	professor
Treffpunkt	meeting point
Baumstamm	tree trunk
Wohlbefinden	well-being
Ader	vein
Alkoholiker	alcoholic
Einatmen	breathe in
Betrug	fraud
Arbeiter	workers
Beachtung	attention
Kumpel	dude
Fabrik	factory
Erlöser	redeemer
Geländer	railing
Schutz	protection
Fahrtrichtung	direction of travel
Amerikaner	american
Taucher	diver
Fahrzeug	vehicle
Autobahn	highway
Quelle	source
Respekt	respect
Widerstand	resistance
Anflug	approach
Kopfschütteln	shake your head
Chirurg	surgeon
Zitrone	lemon
Schwindel	dizziness
Gleichgültigkeit	indifference
Hintergrund	background
Deckel	lid
Animateur	entertainer
Ansporn	incentive
Anzeichen	signs
Arbeitskollege	workmate
Artikel	article
Team	team
Fieber	fever
Attentat	attack
Attentäter	assassin
Attribut	attribute
Zittern	tremble
Bursche	fellow
Glaube	believe
Ausflug	side trip
Ausländer	foreigner
Ausläufer	foothills
Weiß	white
Sauce	sauce
Außenstehende	outsiders
Schalk	schalk
Nacken	neck
Bauer	farmer
Beben	quake
Heizung	heating
Beitrag	contribution
Psychologie	psychology
Blickfeld	field of view
Klamotte	clothes
Talent	talent
Technik	technology
Amateur	amateur
Arbeitstag	working day
Homo	homo
Etappe	stage
Mord	murder
Grauen	horror
Spaziergänger	stroller
Bildhauer	sculptor
Statur	stature
Gedächtnis	memory
Einsamkeit	lonliness
Ausweg	way out
Geschmack	the taste
Parkanlage	park area
Kristall	crystal
Wecker	alarm clock
Fahrer	driver
Abstand	distance
Kleid	dress
Runde	round
Wahrnehmung	perception
Display	display
Wirbelsäule	spine
Funken	spark
Donner	thunder
Wespe	wasp
Zylinder	cylinder
Bogen	arc
Ausgangspunkt	starting point
Saite	string
Bösewicht	villain
Pflaster	pavement
Durcheinander	mixed up
Teilnehmer	participant
Cabrio	convertible
Clown	clown
Einfahrt	entrance
Biest	beast
Diamant	diamond
Fläschchen	vial
Huhn	chicken
Drohung	threat
Dschungel	jungle
Gewürz	seasoning
Märchen	fairy tale
Karton	cardboard
Konkurrenz	competition
Schlauch	hose
Passagier	passenger
Heulen	howl
Sprichwort	saying
Version	version
Umlauf	circulation
Abfuhr	rejection
Weite	width
Abkühlung	cooling
Abwertung	devaluation
Handbewegung	hand gesture
Skelett	skeleton
Lähmung	paralysis
Koma	coma
Teller	plate
Sandale	sandal
Absatz	paragraph
Deck	deck
Todesursache	cause of death
Gift	poison
Insekt	insect
Scheu	shy
Spritze	injection
Auseinandersetzung	confrontation
Ausnahme	exception
Ausrede	excuse
Tuch	cloth
Hotel	hotel
Veranda	veranda
Aussprache	pronunciation
Unannehmlichkeit	inconvenience
Belästigung	harassment
Position	position
Intelligenz	intelligence
Witterung	weather
Faser	fiber
Bombe	bomb
Henne	hen
Korb	basket
Brise	breeze
CD	cd
Dino	dinosaur
Sensation	sensation
Cousine	cousin
Unverschämtheit	impertinence
Säule	pillar
Beschäftigung	occupation
Geschicklichkeit	skill
Träne	tear
Wange	cheek
Dimension	dimension
Beobachtung	observation
Fingerspitze	fingertip
Reisegruppe	tour group
Illusion	illusion
Wohlgefallen	pleased
Angewohnheit	habit
Sirene	siren
Ekel	disgust
Gram	gram
Pleite	broke
Schalter	switch
Lichtquelle	light source
Feuerwehrmann	firefighter
Kleidung	clothing
Klammer	bracket
Verhandlung	negotiation
Änderung	the change
Enteignung	expropriation
Verstaatlichung	nationalization
Explosion	explosion
Weltall	space
Flügel	wing
Weide	pasture
Fliege	fly
Obhut	care
Anfänger	beginner
Glühwein	mulled wine
Terrier	terrier
Kugel	bullet
Schirm	umbrella
Kinderwagen	stroller
Autofahrer	motorist
Opernhaus	opera house
Frisur	hairstyle
Fisch	fish
Horde	horde
Gänsehaut	goose flesh
Generation	generation
Konsument	consumer
Kreisel	spinning top
Streifenwagen	patrol car
Wertung	rating
Rasse	race
Gastfamilie	host family
Erscheinung	appearance
Fichte	spruce
Mischung	mixture
Geste	gesture
Gewalttat	act of violence
Bescheidenheit	modesty
Aufbruch	departure
Pariser	parisian
Artgenosse	conspecific
Pool	pool
Lautsprecher	speaker
Mitschuld	complicity
Jury	jury
Spinne	spider
Anzeige	advertisement
Unsicherheit	uncertainty
Großstadt	big city
Vorteil	advantage
Geschehen	happen
Takt	tact
Schuh	shoe
Klarheit	clarity
Leib	body
Studio	studio
Hosentasche	pocket
Hängematte	hammock
Muskel	muscle
Nuß	nut
Hebamme	midwife
Erregung	excitement
Dusche	shower
Gewölbe	vault
Giraffe	giraffe
Rache	revenge
Pforte	gate
Angelegenheit	matter
Unregelmäßigkeit	irregularity
Glanz	shine
Modell	model
Foto	photo
Scherbe	shard
Schicht	layer
Eimer	bucket
Reinigungsmittel	cleaning supplies
Schlitz	slot
Brustkorb	chest
Bewußtsein	consciousness
Skandal	scandal
Watt	watt
Atlantik	atlantic
Schauer	shower
Hinweisschild	information sign
Motorrad	motorcycle
Fahrrad	bicycle
Straßenbahn	tram
Steppe	steppe
Mietwohnung	rental apartment
Klimaanlage	air conditioner
Kollegin	co-worker
Unfähigkeit	inability
Komplikation	complication
Schere	scissors
Dienstzeit	period of service
Schlimme	bad ones
Kostprobe	sample
Krankenschwester	nurse
Maul	mouth
Krücke	crutch
Kundin	customer
Kurzgeschichte	short story
Autorin	author
Wanderung	hike
Asphalt	asphalt
Lawine	avalanche
Aufregung	excitement
Leistung	performance
Lieferung	delivery
Theke	counter
Mensa	canteen
Marmor	marble
Menschenmenge	crowd
Prediger	preacher
Mikrowelle	microwave
Minderheit	minority
Durchblick	perspective
Schlepper	tractor
Ungewißheit	uncertainty
Mitgliedschaft	membership
Veranstaltung	event
Kardinal	cardinal
Hammer	hammer
Sprechen	speak
Schildkröte	tortoise
Morgenstunde	morning hour
Faust	fist
Polizei	police
Therapeut	therapist
Turnier	competition
Akzent	accent
Grün	green
Episode	episode
Arbeitsstelle	place of work
Aussicht	outlook
Sporthalle	gym
Kranz	wreath
Handel	trade
Herold	herald
Melone	melon
Leinwand	canvas
Niederlage	defeat
Unlust	unpleasure
Kakao	cocoa
Karriere	career
Lebensgefährte	life partner
Dosis	dose
Sünde	sin
Schweigen	be silent
Verletzte	injured
Kamerad	mate
Salon	salon
Nachname	last name
Tarnung	camouflage
Massage	massage
Note	grade
Notwendigkeit	need
Leiden	suffer
Schlosser	locksmith
Schwanz	tail
Supermarkt	supermarket
Gerichtshof	court of justice
Heimweg	way home
Couch	couch
Rückreise	return journey
Vertrag	contract
Chemotherapie	chemotherapy
Optimismus	optimism
Beste	best
Harmonie	harmony
Summe	total
Pflegekraft	caregiver
Plage	plague
Sektor	sector
Prämie	bonus
Prozeß	process
Rarität	rarity
Erklärung	explanation
Kranke	sick
Radio	radio
Geschäftsführer	managing director
Räuber	robber
Arterie	artery
Raub	robbery
Geiselnahme	hostage taking
Sachbeschädigung	damage to property
Tötung	killing
Schauspieler	actor
Pension	pension
Student	university student
Hausaufgabe	homework
Redewendung	phrase
Überschrift	headline
Schlitten	sleds
Schwachheit	weakness
Gegenüber	opposite
Empore	gallery
Glocke	bell jar
Krater	crater
Maschinerie	machinery
Pilz	mushroom
Medium	medium
Erklärungsversuch	attempted explanation
Steigerung	increase
Seufzer	sigh
Linie	line
Wanderer	walker
Wiege	cradle
Sage	legend
Stätte	site
Leitstelle	control center
Küste	coast
Ladung	charge
Durchfahrt	passage
Verwechslung	confusion
Erwachsene	adult
Lagerfeuer	campfire
Herzfehler	heart defect
Prospekt	brochure
K	k
Flut	flood
Schnecke	snail
Jagd	hunt
Bude	booth
Reporterin	reporter
Polizeirevier	police station
Haken	hook
Metall	metal
Männchen	male
Beharrlichkeit	persistence
Maßnahme	measure
Buche	beech
Sekretärin	secretary
Naß	wet
Esel	donkey
Pinguin	penguin
Skizze	sketch
Aufschlag	surcharge
Lebensjahr	age
Mittag	midday
Tiefgarage	underground car park
Unbekannte	unknown
Bruch	fracture
Versprechen	promise
Front	front
Biene	bee
Sonnenfinsternis	solar eclipse
Vorstellungskraft	imagination
Pyramide	pyramid
Sonnenaufgang	sunrise
Sprengung	blasting
Kompanie	company
C	c
Leutnant	lieutenant
Ratte	rat
Eichhörnchen	squirrel
Postkarte	postcard
Kino	movie theater
Zopf	braid
Busbahnhof	bus station
Käfig	cage
Jahrhundert	century
Wert	value
Fabel	fable
Unordnung	disarray
Kinderzimmer	nursery
Gasthaus	inn
Frieden	peace
Kirche	church
Streit	fight
September	september
Grausamkeit	cruelty
Bestandteil	component
Mittelmeer	mediterranean sea
Monster	monster
Exemplar	copy
Psychiatrie	psychiatry
Masche	mesh
Peinlichkeit	embarrassment
Aktie	share
Datenverarbeitung	data processing
Wirbelsturm	hurricane
Flieger	aviator
Bord	board
Entfernung	distance
Tänzerin	dancer
Tasse	cup
Besteck	cutlery
Therapie	therapy
Bürgersteig	sidewalk
Geschwindigkeit	speed
Muß	must
Kommunikation	communication
Tradition	tradition
Traube	grape
Uniform	uniform
Glühbirne	light bulb
Etwas	something
Wandel	change
Krankenpfleger	nurse
Vorfeld	apron
Gesichtsfeld	facial field
Unmenge	tons
Tourist	tourist
Markierung	mark
Fuge	gap
Richtlinie	policy
Lok	locomotive
Waggon	wagon
Tragödie	tragedy
Sippe	clan
Viertelstunde	quarter of an hour
Vitrine	showcase
Räumlichkeit	spatiality
Empfindung	sensation
Umarmung	hug
Bezirk	district
Umwandlung	conversion
Feuerwehr	fire department
Entrüstung	indignation
Freizügigkeit	freedom of movement
Werbekampagne	advertising campaign
Zusammenarbeit	cooperation
Verlosung	raffle
Wiedergeburt	rebirth
Regung	emotion
Beförderung	promotion
Mai	may
Sir	sir
Gerichtsverhandlung	court hearing
Quittung	receipt
Betrag	amount
Mietvertrag	rental contract
Viertel	quarter
Schiedsrichter	referee
Null	zero
Argument	argument
Kopfhaut	scalp
Forelle	trout
Kamera	camera
Begehren	desire
Lernen	learn
Gasse	alley
Hinterhof	backyard
Gestrüpp	scrub
Versagen	fail
Absturz	crash
Fahrspur	lane
Faß	barrel
Treibstoff	fuel
Trinkwasser	drinking water
Fehlen	miss
Bescheinigung	certification
Mahl	meal
Fels	rock
Brandung	surf
Kamin	chimney
Kuß	kiss
Verdacht	suspicion
Beifall	applause
Erscheinen	appear
Vortrag	speech
Fußweg	footpath
Gestank	stink
Chor	choir
Trick	trick
Spatz	sparrow
Vorherrschaft	supremacy
Grundton	fundamental tone
Apfelbaum	apple tree
Ferienhaus	holiday home
Blau	blue
Gebot	bid
System	system
Rückzahlung	repayment
Gefäß	vessel
Brei	porridge
Gruppierung	grouping
Navigation	navigation
Unbehagen	discomfort
Schlafsack	sleeping bag
Teppichboden	carpeted floor
Geier	vulture
Reiseführer	travel guide
Kaugummi	chewing gum
Hochhaus	skyscraper
Frachter	freighter
Schild	sign
Trümmer	debris
Architektin	architect
Eingeweihte	initiates
Ansatz	approach
Bildung	education
Gewitter	thunderstorm
Nebeneffekt	side effect
Mineralwasser	mineral water
Zweig	branch
Beschlag	fitting
Gericht	court
Unterbrechung	interruption
Stehen	stand
Tritt	kick
Hase	hare
Parfüm	perfume
Ofen	oven
Hausmeister	building supervisor
Hecht	pike
Krone	crown
Spurensuche	search for clues
Neuigkeit	news
Rezeption	reception
Jeep	jeep
Vorhaben	plan
Regal	shelf
Horn	horn
Hospital	hospital
Sauna	sauna
Adler	eagle
Freibad	outdoor pool
Dorfbewohner	villager
Fackel	torch
Hubschrauber	helicopter
Tüte	bag
Jugendliche	teenagers
Künstler	artist
Kreuzzug	crusade
Lampe	lamp
Latte	bar
Krug	jug
Made	made
Nebengebäude	outbuildings
Station	station
Periode	period
Gerät	device
Zusammenbruch	collapse
Detail	detail
Kätzchen	kitten
Verbleib	whereabouts
Schwarze	black
Tageslicht	daylight
Alge	alga
Orchidee	orchid
Innenhof	patio
Investor	investor
Italiener	italian
Trauung	wedding
Blumenstrauß	bunch of flowers
Zaun	fence
Quartier	quarter
Boulevard	boulevard
Besen	broom
Käfer	beetle
Gegner	opponent
Eiland	island
Killer	killer
Fensterscheibe	window pane
Ja	yes
Kleiderschrank	wardrobe
Ausrutscher	slip-up
Fetzen	shreds
Schmetterling	butterfly
Zeigefinger	index finger
Atmen	breathe
Messer	knife
Verlauf	course
Projekt	project
Rohr	pipe
Stückchen	pieces
Klicken	click
Kloß	dumpling
Speiseröhre	esophagus
Krach	noise
Kneipe	bar
Kissen	pillow
Krankenwagen	ambulance
Aufschrei	outcry
Indianer	indians
Kribbeln	tingle
Gefährt	vehicle
Fahrstuhl	elevator
Ruck	shock
Spieß	pike
Ungeheuer	enormous
Signal	signal
Stahl	steel
Ausgabe	output
Laster	vice
Juckreiz	itching
Schiene	rail
Abschnitt	section
Schlafen	sleep
Entschluß	decision
Kaktus	cactus
Zögern	hesitate
Leopard	leopard
Gefieder	plumage
Lichtblick	ray of hope
Lkw	truck
Düne	dune
Meister	master
Kurve	curve
Strumpf	stocking
Halter	holder
Verlassen	leave
O	o
Ai	ai
Kirchturm	church tower
As	as
Familienmitglied	family member
Neugeborene	newborns
Fluß	flow
Arbeitszimmer	workspace
Scham	shame
Portrait	portrait
Promille	per mille
Krawatte	necktie
Weste	vest
Nische	niche
Gehege	enclosure
Qualität	quality
Vorgang	occurrence
Voraussetzung	requirement
Schäferhund	german shepherd
Ziehen	pull
Unfreiheit	unfreedom
Roboter	robot
Auftreten	appear
Gemütlichkeit	coziness
Hingabe	dedication
Moped	moped
Mörder	murderer
Gehen	go
Toilette	toilet
Dach	roof
Mysterium	mystery
Netz	network
Riß	crack
Weltrekord	world record
Blondine	blonde
Ägypter	egyptians
Köpfchen	brains
Ausschlag	rash
Notarzt	emergency doctor
Notfall	emergency
Oberschenkel	thigh
Bündel	bunch
Orden	medal
Mädel	girl
Jude	jew
Bluse	blouse
Pestizid	pesticide
Blickkontakt	eye contact
Yacht	yacht
Werkstatt	workshop
Wirtschaft	business
Obdachlose	homeless people
Prellung	bruise
Variante	variant
Splitter	splinters
Plakat	poster
Sternenhimmel	starry sky
Praxis	practice
Spielplatz	playground
Luxus	luxury
Öffentlichkeit	publicity
Pärchen	pair
Chaos	chaos
Pfleger	male nurse
Einfall	incidence
Protokoll	protocol
Labyrinth	labyrinth
Bungalow	bungalow
Anleitung	instructions
Ballon	balloon
Priester	priest
Zuhörer	listeners
Verehrung	adoration
Prominente	celebrities
Prophet	prophet
Weisheit	wisdom
Kompliment	compliment
Krampf	cramp
Raumschiff	spaceship
Perle	pearl
Rentner	pensioner
Elch	moose
Ahle	awl
Chinese	chinese
Fernsehgerät	tv
Endstation	final destination
Geschütz	gun
Sportwagen	sports car
Austausch	exchange
Unternehmung	company
Rundgang	tour
Anlage	attachment
Untersuchung	investigation
Spiegelbild	mirror image
Stärke	strength
Schnitt	cut
Schamane	shaman
Geländewagen	suv
Gewässer	waters
Unwetter	storm
Möbel	furniture
Schmunzeln	smile
Fahne	banner
Wetter	weather
Schock	shock
Sommertag	summer day
Pfiff	whistle
Einschüchterung	intimidation
Wechsel	change
Schwarm	swarm
Salz	salt
Voraussicht	foresight
Erfüllung	fulfillment
Einsicht	insight
Besserung	improvement
Skinhead	skinhead
Skorpion	scorpio
Wahnsinn	craziness
Geschick	skill
Einzelzimmer	single room
August	august
Kinn	chin
Spanier	spaniards
Erdboden	ground
Spielball	game ball
Spinner	crackhead
Pappe	cardboard
Stadion	stadion
Architekt	architect
Videofilm	video film
Staatsbürger	citizen
Gauner	rogue
Sack	bag
Dorn	mandrel
Stiefel	boots
Tanz	dance
Existenz	existence
Streifzug	foray
Rückschluß	conclusion
Weltanschauung	worldview
Strick	knit
Strudel	swirl
Sturz	fall
Edelstein	gemstone
Ausbildung	training
Brand	fire
Gästehaus	guesthouse
Teenager	teenager
Verstand	understanding
Formel	formula
Siegel	seal
Kreis	circle
Mumie	mummy
Telegramm	telegram
Teufelskreis	vicious circle
Geborgenheit	security
Titel	title
Löffel	spoon
Knöchel	ankle
Eintritt	entry
Astronom	astronomer
Asteroid	asteroid
Badezimmer	bathroom
Umgang	handling
Richtige	right one
Fassung	version
Verbundenheit	connectedness
Gesamtheit	entirety
Muster	pattern
Unternehmerverband	business association
Studie	study
Unwohlsein	malaise
Verrückte	crazy people
Horror	horror
Konzert	concert
Niveau	level
Vierte	fourth
Box	box
Vorsatz	intent
Segen	blessing
Erfolgserlebnis	experience of success
Stube	room
Anwesende	present
Seil	rope
Weihnachtsbaum	christmas tree
Bonus	bonus
Kredit	credit
Saatgut	seeds
Äußere	outer
Ökonom	economist
Wettkampf	competition
Handbuch	manual
Schauspiel	play
Winkel	angle
Wrack	wreck
Rock	skirt
Rudel	pack
Eisbär	icebear
Krokodil	crocodile
Belastung	burden
Einzelheit	detail
Blatt	sheet
Relation	relation
Konzern	group
Rücksicht	consideration
Kompromiß	compromise
Sonnenbrille	sunglasses
Mitfahrer	passengers
Zirkus	circus
Parade	parade
Lebensweg	life path
Wache	guard
Unterton	undertone
Ameise	ant
Klebeband	duct tape
Begeisterung	enthusiasm
Etage	floor
Kühlschrank	refrigerator
Gefährlichkeit	dangerousness
Vollmond	full moon
Vernachlässigung	neglect
Wohlfahrt	welfare
Abwechslung	variety
Sehenswürdigkeit	sightseeing
Heimatstadt	hometown
Ehre	honor
Hohn	mockery
Spott	mockery
Schnitzel	schnitzel
Eitelkeit	vanity
Extra	extra
Anwältin	lawyer
Handfläche	palm
Ventilator	fan
Teig	dough
Hilfsaktion	relief operation
Orientierungslosigkeit	disorientation
Neptun	neptune
Juni	june
Fachhochschulreife	university entrance qualification
Oktober	october
Hocker	stool
Festland	mainland
Zoll	customs
Bezug	relation
Elternhaus	parents house
Klinge	blade
Zelle	cell
Meisterin	master
Einhalt	stop
Beweis	proof
Motto	motto
Brett	board
Bucht	bay
Antike	antiquity
Labor	laboratory
Schaffner	conductor
Zucker	sugar
Erleuchtung	enlightenment
Staub	dust
Enge	tightness
Erschöpfung	exhaustion
Kopfschmerz	headache
Böschung	embankment
Autor	author
Geliebte	lover
Wichtigste	most important
Alarm	alarm
Vorschule	preschool
Wasserfläche	water surface
Vollendung	completion
Garde	guard
Intoleranz	intolerance
Objekt	object
Vernunft	reason
Mißbrauch	abuse
Erniedrigung	humiliation
Verleumdung	defamation
Heuchelei	hypocrisy
Lüge	lie
Kämpfer	fighter
Aberglaube	superstition
Unterdrückung	oppression
Hierarchie	hierarchy
Seltenheit	rarity
Verachtung	contempt
Vorurteil	prejudice
Falsche	wrong
Tip	tip
Kaffeemaschine	coffee machine
Amulett	amulet
Vorbereitung	preparation
Herausforderung	challenge
Rot	red
Wortwahl	choice of words
Außergewöhnliche	extraordinary
Herberge	hostel
Riese	giant
Entschuldigung	excuse me
Coca	coca
Kostüm	costume
Verfassung	constitution
Fensterbank	window sill
Rückweg	way back
Bushaltestelle	bus stop
Socke	sock
Wohnwagen	caravan
Kommando	command
Wurzel	root
General	general
Verteidigung	defense
Zustimmung	approval
Bereich	area
Erbe	heritage
Klage	legal action
Oase	oasis
Handwerk	crafts
Kunst	art
Malerei	painting
Staunen	amazement
Pfeife	pipe
Abzug	deduction
Hilfskraft	assistant
Betreuung	care
Nebenwirkung	side effect
Stoffwechsel	metabolism
Eintragung	registration
Januar	january
Feder	feather
Begleiter	companion
Shirt	shirt
Sekt	sparkling wine
Körperhaltung	posture
Geschirr	dishes
Gegenstand	object
Ausschau	look out
Waldboden	forest floor
Landsleute	countrymen
Miliz	militia
Reparatur	repair
Abbildung	illustration
Magazin	magazine
Scheinwerfer	headlight
Bedienung	service
Hotelzimmer	hotel room
Verkäufer	salesperson
Gesang	singing
Eigenschaft	characteristic
Zeitgenosse	contemporary
Magier	magician
Ärger	trouble
Wertschätzung	appreciation
Bewilligung	authorization
Handschuh	glove
Treppenhaus	staircase
Weib	woman
Kahn	kahn
Öffentlichkeitsarbeit	public relation
Daumen	thumb
Geldschein	banknote
Zigarre	cigar
Telefonbuch	phone book
Nachtisch	dessert
Bischof	bishop
Anhöhe	hill
Saal	room
Tribunal	tribunal
Papierkorb	waste paper bin
Fürst	prince
Liege	lounger
Interview	interview
Anlauf	start-up
Bleibe	stay
Butter	butter
Spannweite	span
Auftritt	appearance
Schulzeit	schooldays
Mission	mission
Schlechte	bad
Pianist	pianist
Streckenabschnitt	section of the route
Guru	guru
Unfallort	accident location
Steuermann	helmsman
Trockenheit	dryness
Gemälde	painting
Ganze	whole
Erdöl	oil
Verzerrung	distortion
Verbindung	connection
Pakt	pact
Bagger	excavator
Baustelle	construction site
Feigling	coward
Kasse	checkout
Gnade	grace
Vorspeise	starter
Nudel	noodle
Wohlwollen	benevolence
Aussehen	look
Regenbogen	rainbow
Makler	estate agents
Single	single
Ungerechtigkeit	injustice
Beleidigung	insult
Axt	axe
Abreise	departure
Kai	kai
Anwaltskanzlei	law firm
Jugendzeit	youth time
Bauernhof	farm yard
Erzfeind	archenemy
Boß	boss
Äußerung	utterance
Bemerkung	remark
Espresso	espresso
